,movie_id,title,overview,genres,keywords,cast,crew,tags
4432,2056,The Station Agent,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.","['Drama', 'Comedy']","['train station', 'new jersey', 'small person', 'friendship', 'newfoundland']","['Peter Dinklage', 'Patricia Clarkson', 'Bobby Cannavale']",['Tom McCarthy'],drama comedy train station new jersey small person friendship newfoundland peter dinklage patricia clarkson bobby cannavale tom mccarthy
4433,35199,Wordplay,"From the masters who create the mind-bending diversions to the tense competition at the American Crossword Puzzle Tournament, Patrick Creadon's documentary reveals a fascinating look at a decidedly addictive pastime. Creadon captures New York Times editor Will Shortz at work, talks to celebrity solvers -- including Bill Clinton and Ken Burns -- and presents an intimate look at the national tournament and its competitors.",['Documentary'],"['competition', 'documentary', 'contest', 'crossword puzzle']","['Will Shortz', 'Merl Reagle', 'Tyler Hinman']",['Patrick Creadon'],documentary competition documentary contest crossword puzzle will shortz merl reagle tyler hinman patrick creadon
4434,14271,Beyond the Mat,"Beyond the Mat is a 1999 professional wrestling documentary, directed by Barry W. Blaustein. The movie focuses on the lives of professional wrestlers outside of the ring, especially Mick Foley, Terry Funk, and Jake Roberts. The film heavily focuses on the World Wrestling Federation (WWF), often criticizing it and its chairman Vince McMahon. It also follows Extreme Championship Wrestling, it's rise in popularity, and many other independent wrestlers and organizations.",['Documentary'],"['wrestling', 'sport', 'controversial', 'ecw', 'wwe']","['Mick Foley', 'Terry Funk', 'Vince McMahon']",['Barry W. Blaustein'],documentary wrestling sport controversial ecw wwe mick foley terry funk vince mcmahon barry w. blaustein
4435,16653,The Singles Ward,"When Jonathan Jordan gets divorced he's thrust back into the world of being a single Mormon - a world who's ultimate goal is eternal marriage. Struggling to fit in, Jonathan decides to stop going to church only to be pursued by the members of the local singles ward who want to reactivate him. Nothing works until Jonathan falls for Cammie Giles, the ward activities director. Suddenly, going to church becomes much more appealing, But is he going for the right reasons?","['Comedy', 'Drama', 'Family', 'Romance']",[],"['Will Swenson', 'Connie Young', 'Daryn Tufts']",['Kurt Hale'],comedy drama family romance will swenson connie young daryn tufts kurt hale
4436,14757,Osama,Teenage girl Osama cuts her hair and dresses like a boy to get a job and support her widowed mother and grandmother. When Osama is called by the Taliban to join school and military training she embarks on a terrifying and confusing journey as she tries to keep the Taliban from finding out her true identity.,['Drama'],['independent film'],"['Marina Golbahari', 'Arif Herati', 'Zubaida Sahar']",['Siddiq Barmak'],drama independent film marina golbahari arif herati zubaida sahar siddiq barmak
4437,84401,Sholem Aleichem: Laughing In The Darkness,"A riveting portrait of the great writer whose stories became the basis of the Broadway musical Fiddler on the Roof. Sholem Aleichem: Laughing in the Darkness tells the tale of the rebellious genius who created an entirely new literature. Plumbing the depths of a Jewish world locked in crisis and on the cusp of profound change, he captured that world with brilliant humor. Sholem Aleichem was not just a witness to the creation of a new modern Jewish identity, but one of the very men who forged it.",['Documentary'],[],"['Rachel Dratch', 'Hillel Halkin', 'Jason Kravitz']",['Joseph Dorman'],documentary rachel dratch hillel halkin jason kravitz joseph dorman
4438,23655,Groove,An inside look into one night in the San Francisco underground rave scene.,"['Drama', 'Music', 'Romance']",['independent film'],"['Hamish Linklater', 'Denny Kirkwood', 'Mackenzie Firgens']",['Greg Harrison'],drama music romance independent film hamish linklater denny kirkwood mackenzie firgens greg harrison
4439,36825,The R.M.,"Jared Phelps (Kirby Heyborne) has completed two years of full-time missionary service for The Church of Jesus Christ of Latter-day Saints. His mission president has promised him that he will be blessed for his service, and he thinks he has it all worked out. His girlfriend has waited for him. His boss promised that he could have his old job back, and he has already sent his application to BYU. Everything that can go wrong does go wrong. His girlfriend dumps him. His loses his job, and he isn't accepted to BYU. Then, it gets even worse, and he has to decide if choosing the right is worth all the trouble.","['Comedy', 'Crime', 'Family']",[],['Kirby Heyborne'],['Kurt Hale'],comedy crime family kirby heyborne kurt hale
4440,33430,Twin Falls Idaho,"Francis and Blake Falls are Siamese twins who live in a neat little room in a rundown hotel. While sharing some organs, Blake is always fit and Francis is very sickly. Into their world comes a young lady, who turns their world upside down. She gets involved with Blake, and convinces the two to attend a Halloween party, where they can pass themselves off as wearing a costume. Eventually Francis becomes really ill, and they have to be separated. They then face the physical and mental strains that come from their proposed separation.","['Drama', 'Romance']",['independent film'],"['Mark Polish', 'Michael Polish', 'Michele Hicks']",['Michael Polish'],drama romance independent film mark polish michael polish michele hicks michael polish
4441,12281,Mean Creek,"Teenagers living in small-town Oregon take a boat trip for a birthday celebration. When they get an idea to play a mean trick on the town bully, it suddenly goes too far. Soon they're forced to deal with the unexpected consequences of their actions.","['Crime', 'Drama']","['suicide', 'alcohol', 'secret', 'birthday', 'lake', 'oregon', 'brother', 'party', 'love', 'friends', 'prank', 'bully', 'drug', 'gay man', 'naked', 'invite', 'dare']","['Rory Culkin', 'Scott Mechlowicz', 'Trevor Morgan']",['Jacob Aaron Estes'],crime drama suicide alcohol secret birthday lake oregon brother party love friends prank bully drug gay man naked invite dare rory culkin scott mechlowicz trevor morgan jacob aaron estes
4442,125052,Hurricane Streets,"Marcus is a kid on Manhattan's mean streets. He's turning 15, his father is dead, his mother is in prison for smuggling undocumented aliens. His grandmother is raising him. He has four close buddies who have a basement clubhouse; they shoplift and sell the wares to kids. One is moving toward selling drugs. Marcus wants to take a breather from the city and visit family in New Mexico. He also meets Melena, 14, a sweet kid who dreams of going to Alaska; her father is not just protective but angry and uncommunicative. The gang pressures Marcus to move up to burglary and car theft. He just wants to breathe open air. Can anything go right?","['Romance', 'Crime', 'Drama']","['prison', 'new mexico', 'smuggling', 'gang', 'theft']","['Brendan Sexton III', 'Antoine McLean', 'Mtume Gant']",['Morgan J. Freeman'],romance crime drama prison new mexico smuggling gang theft brendan sexton iii antoine mclean mtume gant morgan j. freeman
4443,96238,Never Again,Two people who have pledged never to fall in love again then discover each other in a gay bar.,"['Comedy', 'Romance']",['romantic comedy'],"['Jeffrey Tambor', 'Jill Clayburgh', 'Caroline Aaron']",['Eric Schaeffer'],comedy romance romantic comedy jeffrey tambor jill clayburgh caroline aaron eric schaeffer
4444,30246,Civil Brand,"Forced to work under slave-like conditions in a ""prison for profit"" program, the inmates of a mostly-African-American female prison, Whitehead Correctional, try to take over the institution. At the core of the story is Frances, who finds herself in prison after being falsely convicted of murder, and who is told that her baby has been murdered, sparking her to lead her fellow inmates in the protest","['Crime', 'Drama', 'Thriller']",['woman director'],"['LisaRaye McCoy', ""N'Bushe Wright"", 'Monica Calhoun']",['Neema Barnette'],crime drama thriller woman director lisaraye mccoy n'bushe wright monica calhoun neema barnette
4445,7301,Lonesome Jim,"Failing to make it on his own, 27-year-old Jim moves back in with his parents and deals with crippling family obligations.","['Comedy', 'Drama', 'Romance']","['sexuality', 'parents kids relationship', 'indiana', 'anti hero', 'melancholy', 'brother', 'uncle']","['Casey Affleck', 'Kevin Corrigan', 'Liv Tyler']",['Steve Buscemi'],comedy drama romance sexuality parents kids relationship indiana anti hero melancholy brother uncle casey affleck kevin corrigan liv tyler steve buscemi
4446,172533,Drinking Buddies,"Weekend trips, office parties, late night conversations, drinking on the job, marriage pressure, biological clocks, holding eye contact a second too long… you know what makes the line between “friends” and “more than friends” really blurry? Beer.","['Romance', 'Drama']","['male female relationship', 'co-worker', 'relationship', 'mumblecore']","['Olivia Wilde', 'Jake Johnson', 'Anna Kendrick']",['Joe Swanberg'],romance drama male female relationship co-worker relationship mumblecore olivia wilde jake johnson anna kendrick joe swanberg
4447,180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,The life and career of renowned magician and sleight of hand artist Ricky Jay.,['Documentary'],"['magic', 'woman director']","['Ricky Jay', 'Dick Cavett', 'Winston Simon']",['Molly Bernstein'],documentary magic woman director ricky jay dick cavett winston simon molly bernstein
4448,346,Seven Samurai,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.","['Action', 'Drama']","['japan', 'samurai', 'peasant', 'looting', 'rice', 'fencing', 'village', 'moral ambiguity', 'battle', 'practice', '16th century']","['Toshirō Mifune', 'Takashi Shimura', 'Yoshio Inaba']",['Akira Kurosawa'],action drama japan samurai peasant looting rice fencing village moral ambiguity battle practice 16th century toshirō mifune takashi shimura yoshio inaba akira kurosawa
4449,84318,The Other Dream Team,"The incredible story of the 1992 Lithuanian basketball team, whose athletes struggled under Soviet rule, became symbols of Lithuania's independence movement, and – with help from the Grateful Dead – triumphed at the Barcelona Olympics.",['Documentary'],"['olympic games', 'sport', 'basketball', 'basketball team']","['Greg Speirs', 'Jim Lampley', 'Bill Walton']",['Marius Markevicius'],documentary olympic games sport basketball basketball team greg speirs jim lampley bill walton marius markevicius
4450,45145,Johnny Suede,A struggling young musician and devoted fan of Ricky Nelson wants to be just like his idol and become a rock star.,"['Comedy', 'Romance']","['sex', 'nightclub', 'nudity', 'musician', 'song', 'rock', 'idol', 'music', 'rent', 'liar', 'independent film']","['Brad Pitt', 'Calvin Levels', 'Catherine Keener']",['Tom DiCillo'],comedy romance sex nightclub nudity musician song rock idol music rent liar independent film brad pitt calvin levels catherine keener tom dicillo
4451,45649,Rubber,"In the California desert, the adventures of a telepathic killer-tire, mysteriously attracted by a very pretty girl, as witnessed by incredulous onlookers.","['Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery']","['exploding building', 'duringcreditsstinger']","['Thomas F. Duffy', 'David Bowe', 'Stephen Spinella']",['Quentin Dupieux'],comedy drama fantasy horror mystery exploding building duringcreditsstinger thomas f. duffy david bowe stephen spinella quentin dupieux
4452,19844,Kiss the Bride,"In high school, Matt and Ryan were best friends. More than friends, actually. But in the ensuing ten years, they've lost contact. So when Matt receives an invitation to Ryan's wedding he's surprised - especially that Ryan is marrying a woman!","['Drama', 'Comedy', 'Romance']",['gay interest'],"['Tori Spelling', 'Les Williams']",['C. Jay Cox'],drama comedy romance gay interest tori spelling les williams c. jay cox
4453,21801,The Slaughter Rule,"A young man finds solace with a young woman, his mother, and a high-school football coach who recruits him to quarterback a six-man team.",['Drama'],[],"['Ryan Gosling', 'David Morse', 'Clea DuVall']","['Alex Smith', 'Andrew J. Smith']",drama ryan gosling david morse clea duvall alex smith andrew j. smith
4454,43933,Monsters,"Six years ago NASA discovered the possibility of alien life within our solar system. A probe was launched to collect samples, but crashed upon re-entry over Central America. Soon after, new life forms began to appear and half of Mexico was quarantined as an infected zone. Today, the American and Mexican military still struggle to contain ""the creatures,"" while a journalist agrees to escort a shaken tourist through the infected zone in Mexico to the safety of the U.S. border.","['Drama', 'Thriller', 'Science Fiction']","['monster', 'pyramid', 'radio', 'dystopia', 'infection', 'forest', 'low-budget', 'alien', 'alien invasion', 'central america', 'vigil', 'cattle', 'dead fish']","['Whitney Able', 'Scoot McNairy', 'Annalee Jefferies']",['Gareth Edwards'],drama thriller science fiction monster pyramid radio dystopia infection forest low-budget alien alien invasion central america vigil cattle dead fish whitney able scoot mcnairy annalee jefferies gareth edwards
4455,73511,The Californians,"When real estate mogul Gavin Ransom (Noah Wyle) announces his plan to cover California's northern coast with scores of mini-mansions, his environmentalist sister, Olive (Ileana Douglas), launches a protest to stop him. But there's trouble ahead when Gavin begins falling for the pretty folk singer (Kate Mara) who's helping Olive's cause. This clever West Coast satire from writer-director Jonathan Parker is a twist on Henry James's The Bostonians.","['Drama', 'Comedy']",[],"['Noah Wyle', 'Illeana Douglas', 'Kate Mara']",['Jonathan Parker'],drama comedy noah wyle illeana douglas kate mara jonathan parker
4456,43653,The Living Wake,"“The Living Wake” is a dark comedy set in a timeless storybook universe. Self-proclaimed artist and genius, K. Roth Binew, has one day to live. He has enlisted his best and only friend, Mills Joquin, to take him around on a bicycle powered rickshaw. In a final attempt to probe life’s deepest mysteries, Binew endures one ridiculous trial after the next. He concludes his day with a final performance, his living wake. On a makeshift stage in an open field, Binew’s friends and enemies gather to witness his madness one final time.",['Comedy'],['independent film'],"['Jesse Eisenberg', ""Mike O'Connell"", 'Jim Gaffigan']",['Sol Tryon'],comedy independent film jesse eisenberg mike o'connell jim gaffigan sol tryon
4457,139715,Detention of the Dead,A group of oddball high school students find themselves trapped in detention with their classmates having turned into a horde of Zombies.,"['Comedy', 'Horror']","['high school', 'independent film', 'zombie', 'extreme violence']","['Jacob Zachar', 'Alexa Nikolas', 'Christa Brittany  Allen']",['Alex Craig Mann'],comedy horror high school independent film zombie extreme violence jacob zachar alexa nikolas christa brittany  allen alex craig mann
4458,45380,Crazy Stone,Three thieves try to steal a valuable jade that is tightly guarded by a security chief. But the security guards are not the only obstacle these thieves are facing. An extremely unlucky internationally known master thief is also trying to get a hand on this piece of precious jade. What would be the final destination of this piece of crazy stone?,"['Action', 'Comedy']",[],"['Guo Tao', 'Liu Hua', 'Liu Gang']",['Ning Hao'],action comedy guo tao liu hua liu gang ning hao
4459,30867,Scott Walker: 30 Century Man,A documentary on the influential musician Scott Walker.,"['Documentary', 'Music']",['music'],"['Scott Walker', 'Damon Albarn', 'David Bowie']",['Stephen Kijak'],documentary music music scott walker damon albarn david bowie stephen kijak
4460,81220,Everything Put Together,Everything Put Together is a 2000 film directed by Marc Forster starring Radha Mitchell and Megan Mullally.,['Drama'],['independent film'],"['Radha Mitchell', 'Megan Mullally', 'Catherine Lloyd Burns']",['Marc Forster'],drama independent film radha mitchell megan mullally catherine lloyd burns marc forster
4461,253626,Good Kill,"In the shadowy world of drone warfare, combat unfolds like a video game–only with real lives at stake. After six tours of duty, Air Force pilot Tom Egan (Ethan Hawke) now fights the Taliban from an air-conditioned bunker in the Nevada desert. But as he yearns to get back in the cockpit of a real plane and becomes increasingly troubled by the collateral damage he causes each time he pushes a button, Egan’s nerves—and his relationship with his wife (Mad Men's January Jones)—begin to unravel.","['Action', 'Drama', 'Thriller']","['pilot', 'suspicion', 'drone', 'u.s. military', 'air force base', 'combat drone']","['Ethan Hawke', 'January Jones', 'Zoë Kravitz']",['Andrew Niccol'],action drama thriller pilot suspicion drone u.s. military air force base combat drone ethan hawke january jones zoë kravitz andrew niccol
4462,294550,The Outrageous Sophie Tucker,"The rags to riches story of Sophie Tucker, an iconic superstar who ruled the worlds of vaudeville, Broadway, radio, television, and Hollywood throughout the 20th century. Before Beyoncé, Lady Gaga, Madonna, Bette Midler, Marilyn Monroe, and Mae West, Sophie Tucker was the first woman to infatuate her audiences with a bold, bawdy and brassy style unlike any other. Using all of ""The Last of the Red Hot Mamas"" 400-plus recently rediscovered personal scrapbooks, authors Susan and Lloyd Ecker take you on their seven-year journey retracing Tucker's sixty-year career in show business.`",[],[],[],['William Gazecki'],william gazecki
4463,90369,Now Is Good,A girl dying of leukemia compiles a list of things she'd like to do before passing away. Topping the list is her desire to lose her virginity.,"['Drama', 'Romance']","['cancer', 'teenager', 'teen drama', 'bucket list', 'based on young adult novel']","['Dakota Fanning', 'Jeremy Irvine', 'Kaya Scodelario']",['Ol Parker'],drama romance cancer teenager teen drama bucket list based on young adult novel dakota fanning jeremy irvine kaya scodelario ol parker
4464,117942,Girls Gone Dead,A group of six ex-high school cheerleaders are stalked by a killer with a medieval war hammer and battle axe during their first Spring Break from college.,"['Horror', 'Comedy']",[],"['Katie Peterson', 'Shea Stewart', 'Brandy Whitford']","['Michael Hoffman Jr.', 'Aaron T. Wells']",horror comedy katie peterson shea stewart brandy whitford michael hoffman jr. aaron t. wells
4465,322194,Subconscious,An investigation into a retired WWII sub plunges a research team into a supernatural journey across the dark abyss of time - with history hanging in the balance.,"['Action', 'Thriller', 'Mystery']","['submarine', 'woman director']","['Tim Abell', 'Naomi Brockwell', 'Aleisha Force']",['Georgia Hilton'],action thriller mystery submarine woman director tim abell naomi brockwell aleisha force georgia hilton
4466,98568,Enter Nowhere,"Three strangers arrive one by one to a mysterious cabin in the middle of nowhere after enduring separate life-altering predicaments. Searching for a way out of the woods, frustrated, hungry and battling to stay warm they discover their mysterious connection and realize what they have to do in order to get out of the woods alive.","['Mystery', 'Science Fiction', 'Thriller']","['cabin', 'time travel', 'woods', 'cabin in the woods', 'lost', 'german soldier', 'time paradox']","['Katherine Waterston', 'Scott Eastwood', 'Sara Paxton']",['Jack Heller'],mystery science fiction thriller cabin time travel woods cabin in the woods lost german soldier time paradox katherine waterston scott eastwood sara paxton jack heller
4467,119657,El Rey de Najayo,"The dramatic story of Julian, a Dominican drug lord who despite his confinement in prison, was still able to maintain Dominican society in a state of suspense, for over 13 years. At the early age of 12, he witnessed the death of his father at the hands of local military authorities, during a well-meant attempt to hand-over a package of drugs he had incidentally found at sea while fishing. As a result of this experience, Julian develops a thirst for revenge that leads him to kill all those involved in his father's death. In the process he becomes a major drug lord and a very powerful headman within Dominican society.","['Crime', 'Drama']",[],"['Manny Pérez', 'Luz Garcia', 'Sergio Carlo']",['Fernando Baez Mella'],crime drama manny pérez luz garcia sergio carlo fernando baez mella
4468,380733,Fight to the Finish,"A young amateur fighter makes an enemy with a hardened thug when he gets in-between his next-door neighbor and her abusive ex- boyfriend. As his personal life becomes threatened, he realizes he must finish the fight that he started, but this time they'll settle it in the ring for the championship.","['Romance', 'Action']","['sport', 'fighting']","['Jennifer Hale', 'Evan Hannemann', 'Tonya Kay']",['Warren Sheppard'],romance action sport fighting jennifer hale evan hannemann tonya kay warren sheppard
4469,285743,Alleluia! The Devil's Carnival,The Devil's Carnival: Alleluia! is the second episode of The Devil's Carnival. The episode will revolve around the war between Hell and Heaven.,"['Music', 'Horror']","['carnival', 'musical', 'sequel', 'devil', 'dark carnival']","['Terrance Zdunich', 'Paul Sorvino', 'Marc Senter']",['Darren Lynn Bousman'],music horror carnival musical sequel devil dark carnival terrance zdunich paul sorvino marc senter darren lynn bousman
4470,362765,The Sound and the Shadow,"An allergy-ridden, eavesdropping sound engineer and his boisterous new roommate are thrust into a missing girl case when he discovers clues to her disappearance in his neighborhood recordings.","['Thriller', 'Comedy', 'Mystery']",[],"['Joseph E. Murray', 'Alex Anfanger', 'Rhomeyn Johnson']",['Justin Paul Miller'],thriller comedy mystery joseph e. murray alex anfanger rhomeyn johnson justin paul miller
4471,379532,Rodeo Girl,"Shipped off to her American dad's ranch for the summer, a teen and her horse Lucky Lad compete for a spot at the National Youth Rodeo.",['Family'],[],"['Kevin Sorbo', 'Sophie Bolen', 'Derek Brandon']",['Joel Paul Reisig'],family kevin sorbo sophie bolen derek brandon joel paul reisig
4472,253261,Born to Fly: Elizabeth Streb vs. Gravity,"Born to Fly pushes the boundaries between action and art, daring us to join choreographer Elizabeth Streb and her dancers in pursuit of human flight.",['Documentary'],['woman director'],"['Elizabeth Streb', 'Fabio Tavares', 'Sarah Callan']",['Catherine Gund'],documentary woman director elizabeth streb fabio tavares sarah callan catherine gund
4473,297100,The Little Ponderosa Zoo,"The Little Ponderosa Zoo is preparing for their annual fundraiser festival that keeps the zoo afloat. The Freeman family, Jack, Judy, and their young daughter, Charlie opened the zoo years earlier after sharing their own home with the many animals they had rescued through the years With the help of Mr. Baker, their dependable zookeeper, the zoo has always been a huge hit with the small town. But, one day, the local bank owner discovers some dusty old documents in the basement of his bank that show that the zoo is sitting on a gold mine and, with the help of the town Mayor, and the Mayor s bumbling nephew, they immediately devise a devious plan to get the gold for themselves. The greedy trio see the annual festival as the perfect opportunity to put their dangerous plan into action and close the zoo forever and get their hands on the gold!",[],[],[],[],
4474,15239,The Toxic Avenger,Tromaville has a monstrous new hero. The Toxic Avenger is born when mop boy Melvin Junko falls into a vat of toxic waste. Now evildoers will have a lot to lose.,"['Science Fiction', 'Action', 'Comedy', 'Horror']","['corruption', 'mayor', 'anti hero', 'sadism', 'toxic', 'movie reference', 'person on fire', 't shirt', 'workout', 'health club', 'rabid anger', 'disfigured face', 'superhero spoof', 'strong man', 'car run over', 'shock humor']","['Mitch Cohen', 'Andree Maranda', 'Jennifer Prichard']","['Lloyd Kaufman', 'Michael Herz']",science fiction action comedy horror corruption mayor anti hero sadism toxic movie reference person on fire t shirt workout health club rabid anger disfigured face superhero spoof strong man car run over shock humor mitch cohen andree maranda jennifer prichard lloyd kaufman michael herz
4475,94072,Straight Out of Brooklyn,"A Special Jury Award winner at the Sundance Film Festival, this drama stars a then-19-year-old Matty Rich (who also wrote and directed it). Rich plays Larry, a troubled teen living in the rough Red Hook section of Brooklyn who decides he wants out and turns to crime to fund his escape. But his plan involves scamming the neighborhood's biggest drug kingpin, a heist that's dangerous at best.",['Drama'],[],[],['Matty Rich'],drama matty rich
4476,4107,Bloody Sunday,The dramatised story of the Irish civil rights protest march on January 30 1972 which ended in a massacre by British troops.,"['Action', 'Adventure', 'Drama', 'History']","['northern ireland', 'independent film', 'civil rights']","['James Nesbitt', 'Allan Gildea', 'Gerard Crossan']",['Paul Greengrass'],action adventure drama history northern ireland independent film civil rights james nesbitt allan gildea gerard crossan paul greengrass
4477,325579,Diamond Ruff,"Action - Orphan, con artist, crime boss and millionaire, Diamond Ruff has seen it all. In prison for a murder he did not commit, he meets the Reverend Trek Woods, who overwhelms him with kindness, character and faith in god. Falling in love with April, a young woman with terminal illness, Ruff is again challenged to grow and change. Will he be redeemed? There are no easy answers. -  Felicia Pearson, Fredro Starr, Michael Barra",[],[],[],[],
4478,15624,Conversations with Other Women,"Reunited at a wedding after many years, former lovers again feel the pull of a mutual attraction neither is willing to admit. Escaping the reception for the privacy of a hotel room, the unnamed pair explore the choices of the past that led them to the present.","['Drama', 'Romance']","['dialogue', 'talking', 'bridesmaid', 'wedding reception', 'wedding', 'dialogue driven']","['Helena Bonham Carter', 'Aaron Eckhart', 'Yury Tsykun']",['Hans Canosa'],drama romance dialogue talking bridesmaid wedding reception wedding dialogue driven helena bonham carter aaron eckhart yury tsykun hans canosa
4479,17287,Poultrygeist: Night of the Chicken Dead,"Humans... the other white meat... Unless you're black, then it's dark meat... Or if you are Asian, then it's yellow meat... Or if you are Native American, it's red meat...","['Horror', 'Comedy']","['musical', 'zombie']","['Jason Yachanin', 'Kate Graham', 'Allyson Sereboff']",['Lloyd Kaufman'],horror comedy musical zombie jason yachanin kate graham allyson sereboff lloyd kaufman
4480,198370,Mutual Friends,"Surprise parties rarely go well. This one is no different, as a group of 30-somethings head through life, love and a day in New York City.",[],[],"['Caitlin Fitzgerald', 'Cheyenne Jackson', 'Peter Scanavino']",['Matthew Watts'],caitlin fitzgerald cheyenne jackson peter scanavino matthew watts
4481,3062,42nd Street,"A producer puts on what may be his last Broadway show, and at the last moment a chorus girl has to replace the star.","['Music', 'Comedy', 'Romance']","['philadelphia', 'musical', 'stage show', 'director', 'broken ankle', 'chorus line', 'pet dog', 'broadway', 'fainting', 'chorus girl', 'opening night', 'crutch', 'theatrical backer', 'eviction', 'show producer', 'chorine', 'plaster cast', 'show must go on', 'financial crisis', 'sock on the jaw']","['Warner Baxter', 'Bebe Daniels', 'George Brent']",['Lloyd Bacon'],music comedy romance philadelphia musical stage show director broken ankle chorus line pet dog broadway fainting chorus girl opening night crutch theatrical backer eviction show producer chorine plaster cast show must go on financial crisis sock on the jaw warner baxter bebe daniels george brent lloyd bacon
4482,328307,Rise of the Entrepreneur: The Search for a Better Way,"The world is changing faster than ever. Technology is accelerating, job security is declining and income inequality is increasing. People are overworked and underpaid. With less time and freedom, people are left wondering if there is a better way. Our changing economy has led to the rise of the entrepreneur. The fastest, most dependable and controllable way to become wealthy is to own your own business. This documentary gathers today's best experts and thought leaders to forever change how you view work and wealth. Featuring experts Jordan Adler, John Assaraf, Kody Bateman, Chris Brogan, Richard Bliss Brooke, Ali Brown, Les Brown, Jack Canfield, Harry S. Dent, Jr., Dr. Linda Ferrell, Dr. OC Ferrell, Mark Victor Hansen, Kevin Harrington, Kim Kiyosaki, Robert Kiyosaki, Joseph N. Mariano, Dr. Ivan Misner, Paul Zane Pilzer, Bob Proctor, Susan Sly, Loren Slocum, Kevin Thompson, Brian Tracy, Eric Worre and Sandra Yancey.",[],[],[],[],
4483,15389,Metropolitan,"A sparkling comedic chronicle of a middle-class young man’s romantic misadventures among New York City’s debutante society. Stillman’s deft, literate dialogue and hilariously highbrow observations earned this debut film an Academy Award nomination for Best Original Screenplay. Alongside the wit and sophistication, though, lies a tender tale of adolescent anxiety.","['Comedy', 'Drama']","['upper class', 'new york', 'independent film', 'debutante', 'young adult']","['Edward Clements', 'Chris Eigeman', 'Taylor Nichols']",['Whit Stillman'],comedy drama upper class new york independent film debutante young adult edward clements chris eigeman taylor nichols whit stillman
4484,464,As It Is in Heaven,A musical romantic tragedy about a famous composer who moves back to his small hometown after having had heart troubles. His search for a simple everyday life leads him into teaching the local church choir which is not easily accepted by the town yet the choir builds a great love for their teacher.,"['Romance', 'Drama', 'Comedy', 'Music']","['individual', 'underdog', 'mentally disabled', 'loss of mother', 'sweden', 'pastor', 'suppressed past', 'heart attack', 'loss of father', 'conductor', 'choir', 'violent husband', 'church choir', 'choirmaster', 'dying and death', 'village', 'music', 'concert', 'secret love']","['Michael Nyqvist', 'Frida Hallgren', 'Helen Sjöholm']",['Kay Pollak'],romance drama comedy music individual underdog mentally disabled loss of mother sweden pastor suppressed past heart attack loss of father conductor choir violent husband church choir choirmaster dying and death village music concert secret love michael nyqvist frida hallgren helen sjöholm kay pollak
4485,308467,Roadside,"Dan Summers and his pregnant wife, Mindy, fight for their lives when they are held hostage in their car by an unseen gunman on the side of a desolate mountain road.","['Horror', 'Drama']",[],"['Ace Marrero', 'Katie Stegeman']",['Eric England'],horror drama ace marrero katie stegeman eric england
4486,8193,Napoleon Dynamite,"A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",['Comedy'],"['underdog', 'brother brother relationship', 'idaho', 'high school', 'chat', 'independent film', 'teenager', 'school dance', 'social outcast', 'aftercreditsstinger']","['Jon Heder', 'Aaron Ruell', 'Jon Gries']",['Jared Hess'],comedy underdog brother brother relationship idaho high school chat independent film teenager school dance social outcast aftercreditsstinger jon heder aaron ruell jon gries jared hess
4487,188166,Blue Ruin,The quiet life of a beach bum is upended by dreadful news. He sets off for his childhood home to carry out an act of vengeance but proves an inept assassin and finds himself in a brutal fight to protect his estranged family.,"['Crime', 'Thriller']","['revenge', 'drifter', 'virginia', 'character study', 'neo-noir', 'visual storytelling', 'mumblegore']","['Macon Blair', 'Devin Ratray', 'Amy Hargreaves']",['Jeremy Saulnier'],crime thriller revenge drifter virginia character study neo-noir visual storytelling mumblegore macon blair devin ratray amy hargreaves jeremy saulnier
4488,23827,Paranormal Activity,"After a young, middle class couple moves into a suburban 'starter' tract house, they become increasingly disturbed by a presence that may or may not be somehow demonic but is certainly most active in the middle of the night. Especially when they sleep. Or try to.","['Horror', 'Mystery']","['haunting', 'psychic', 'entity', 'demonic possession', 'found footage']","['Katie Featherston', 'Micah Sloat', 'Mark Fredrichs']",['Oren Peli'],horror mystery haunting psychic entity demonic possession found footage katie featherston micah sloat mark fredrichs oren peli
4489,1282,Dogtown and Z-Boys,Dogtown and Z-Boys follows the evolution of skateboarding from the 60's and into the late 70's as skateboarding's california beach boy image is transformed into a low-riding surf oriented style.,['Documentary'],"['skateboarding', 'independent film']","['Sean Penn', 'Jay Adams', 'Henry Rollins']",['Stacy Peralta'],documentary skateboarding independent film sean penn jay adams henry rollins stacy peralta
